oa_code,1,2,3,4,5,6,7,8
E00058884,0,45,0,0,0,0,0,0
E00058885,0,78,0,0,0,0,0,0
E00058887,0,0,0,0,189,0,0,0
E00058889,0,0,0,83,0,0,0,0
E00058890,0,0,96,0,0,0,0,0
E00058891,0,0,0,0,105,0,0,0
E00058892,0,71,0,0,0,0,0,0
E00058893,0,126,0,0,0,0,0,0
E00058894,0,144,0,0,0,0,0,0
E00058895,0,0,0,0,76,0,0,0
E00058896,0,102,0,0,0,0,0,0
E00058897,0,101,0,0,0,0,0,0
E00058898,0,0,0,0,109,0,0,0
E00058899,0,56,0,0,0,0,0,0
E00058900,0,0,0,113,0,0,0,0
E00058902,0,0,0,0,222,0,0,0
E00058903,0,0,0,0,0,0,170,0
E00058904,0,0,0,0,0,151,0,0
E00058905,0,112,0,0,0,0,0,0
E00058906,0,0,0,100,0,0,0,0
E00058907,0,0,0,0,147,0,0,0
E00058909,0,0,0,75,0,0,0,0
E00058910,0,0,0,0,132,0,0,0
E00058911,0,201,0,0,0,0,0,0
E00058912,0,0,0,177,0,0,0,0
E00058913,0,0,0,66,0,0,0,0
E00058914,0,160,0,0,0,0,0,0
E00058915,0,0,0,0,88,0,0,0
E00058917,0,0,0,0,149,0,0,0
E00058918,0,0,0,87,0,0,0,0
E00058919,0,0,0,0,152,0,0,0
E00058920,0,0,0,0,0,0,78,0
E00058921,0,0,0,0,98,0,0,0
E00058922,0,0,0,0,0,0,0,88
E00058923,0,132,0,0,0,0,0,0
E00058924,0,0,0,0,117,0,0,0
E00058925,0,118,0,0,0,0,0,0
E00058926,0,149,0,0,0,0,0,0
E00058927,0,77,0,0,0,0,0,0
E00058928,0,112,0,0,0,0,0,0
E00058929,0,0,0,0,113,0,0,0
E00058930,0,101,0,0,0,0,0,0
E00058931,0,83,0,0,0,0,0,0
E00058932,0,0,0,0,0,0,127,0
E00058933,0,0,0,123,0,0,0,0
E00058934,0,0,0,0,0,108,0,0
E00058935,0,0,0,0,0,0,137,0
E00058936,0,0,0,0,0,0,0,98
E00058937,0,0,0,0,0,0,123,0
E00058938,0,0,0,96,0,0,0,0
E00058939,0,0,0,0,0,0,119,0
E00058940,0,0,0,86,0,0,0,0
E00058941,0,0,0,96,0,0,0,0
E00058942,0,0,0,0,0,112,0,0
E00058943,0,0,0,0,91,0,0,0
E00058944,0,0,0,0,123,0,0,0
E00058945,0,0,0,0,0,123,0,0
E00058947,0,0,0,0,0,154,0,0
E00058948,0,0,0,0,101,0,0,0
E00058949,0,0,0,117,0,0,0,0
E00058950,0,0,0,0,128,0,0,0
E00058951,0,0,0,0,133,0,0,0
E00058952,0,0,0,0,0,0,161,0
E00058953,0,0,0,0,0,0,119,0
E00058954,0,0,0,124,0,0,0,0
E00058955,0,0,0,0,129,0,0,0
E00058956,0,0,0,0,0,70,0,0
E00058957,0,0,0,0,148,0,0,0
E00058958,0,0,0,0,0,0,0,119
E00058959,0,0,0,0,0,122,0,0
E00058960,0,0,0,0,92,0,0,0
E00058961,0,0,0,0,0,149,0,0
E00058962,0,0,0,0,0,138,0,0
E00058963,127,0,0,0,0,0,0,0
E00058964,0,0,0,0,0,156,0,0
E00058965,0,0,0,0,0,177,0,0
E00058966,0,0,0,0,0,0,0,141
E00058967,0,0,0,0,0,146,0,0
E00058968,0,0,0,0,0,155,0,0
E00058969,0,0,0,0,108,0,0,0
E00058970,0,0,0,0,0,0,0,118
E00058971,0,0,0,0,158,0,0,0
E00058972,0,0,0,0,0,124,0,0
E00058973,0,0,0,0,135,0,0,0
E00058974,0,0,0,0,137,0,0,0
E00058975,0,0,0,0,0,0,0,138
E00058976,0,0,0,0,139,0,0,0
E00058977,125,0,0,0,0,0,0,0
E00058978,0,0,0,0,0,120,0,0
E00058979,0,0,0,0,0,0,0,121
E00058980,0,0,0,0,0,123,0,0
E00058981,0,0,0,0,0,131,0,0
E00058982,0,0,0,0,132,0,0,0
E00058983,0,0,0,0,124,0,0,0
E00058984,131,0,0,0,0,0,0,0
E00058985,73,0,0,0,0,0,0,0
E00058986,0,0,0,0,0,134,0,0
E00058987,0,0,0,0,0,0,0,124
E00058988,0,0,0,0,126,0,0,0
E00058989,152,0,0,0,0,0,0,0
E00058990,0,0,0,0,0,115,0,0
E00058991,0,0,0,0,0,0,0,123
E00058992,0,0,0,0,0,115,0,0
E00058993,0,0,0,0,113,0,0,0
E00058994,0,0,0,0,0,133,0,0
E00058995,0,0,0,0,0,138,0,0
E00058996,0,0,0,0,0,129,0,0
E00058997,0,0,0,0,0,117,0,0
E00058998,131,0,0,0,0,0,0,0
E00058999,0,0,0,0,115,0,0,0
E00059000,117,0,0,0,0,0,0,0
E00059001,0,0,0,0,120,0,0,0
E00059002,0,0,0,0,0,131,0,0
E00059003,0,0,0,0,114,0,0,0
E00059004,0,0,0,0,0,115,0,0
E00059005,0,0,0,0,0,133,0,0
E00059006,111,0,0,0,0,0,0,0
E00059007,0,0,0,0,112,0,0,0
E00059008,131,0,0,0,0,0,0,0
E00059010,96,0,0,0,0,0,0,0
E00059011,0,0,0,0,0,0,0,143
E00059012,0,0,0,0,0,116,0,0
E00059013,0,0,0,0,0,145,0,0
E00059014,0,0,0,0,153,0,0,0
E00059015,0,0,0,0,0,158,0,0
E00059016,0,0,0,0,0,117,0,0
E00059017,0,0,0,0,93,0,0,0
E00059018,0,0,0,0,155,0,0,0
E00059019,0,0,0,0,0,0,0,127
E00059020,0,0,0,0,0,120,0,0
E00059021,0,0,0,0,0,103,0,0
E00059022,0,0,0,0,0,120,0,0
E00059023,0,0,0,0,0,126,0,0
E00059024,0,0,0,0,0,126,0,0
E00059025,0,0,0,0,134,0,0,0
E00059026,0,0,0,0,0,106,0,0
E00059027,0,0,0,0,118,0,0,0
E00059028,0,0,0,0,0,114,0,0
E00059029,122,0,0,0,0,0,0,0
E00059030,0,0,0,0,0,120,0,0
E00059031,0,0,0,0,0,107,0,0
E00059032,0,0,0,0,0,0,0,129
E00059033,0,0,0,0,0,108,0,0
E00059034,0,0,0,0,0,119,0,0
E00059035,0,0,0,0,0,0,133,0
E00059036,0,0,0,0,160,0,0,0
E00059037,0,0,0,0,0,114,0,0
E00059038,0,0,0,0,0,108,0,0
E00059039,0,0,0,0,0,107,0,0
E00059040,0,0,0,0,0,0,0,150
E00059041,0,0,0,0,0,0,0,132
E00059042,0,0,0,0,0,0,0,116
E00059043,0,0,0,0,0,0,111,0
E00059044,0,0,0,0,0,0,0,132
E00059045,130,0,0,0,0,0,0,0
E00059047,0,0,0,0,0,0,102,0
E00059048,0,0,0,0,0,0,0,119
E00059049,0,0,0,0,0,0,0,123
E00059050,0,0,0,0,0,0,0,138
E00059051,0,0,0,0,0,0,221,0
E00059052,0,0,0,0,0,0,0,117
E00059053,0,0,0,0,0,0,122,0
E00059054,0,0,0,0,0,133,0,0
E00059055,0,0,0,0,0,0,0,122
E00059056,0,0,0,0,0,0,0,118
E00059057,0,0,0,0,135,0,0,0
E00059058,0,0,0,0,0,0,0,121
E00059059,0,0,0,0,0,116,0,0
E00059060,0,0,0,0,0,115,0,0
E00059061,0,0,0,0,0,0,131,0
E00059062,0,0,0,0,113,0,0,0
E00059063,0,0,0,0,0,0,0,127
E00059064,0,0,0,0,0,124,0,0
E00059065,0,0,0,0,0,0,0,140
E00059066,0,0,0,0,0,0,129,0
E00059067,0,0,0,0,0,0,107,0
E00059068,0,0,0,0,0,137,0,0
E00059069,0,0,0,0,0,0,0,112
E00059070,0,0,0,0,0,111,0,0
E00059071,0,0,0,0,0,0,0,110
E00059072,0,0,0,0,0,0,0,132
E00059073,0,0,0,0,0,0,0,114
E00059074,0,0,0,0,0,0,119,0
E00059075,0,0,0,0,0,0,0,117
E00059076,0,0,0,0,0,0,0,127
E00059077,0,0,0,0,0,0,120,0
E00059078,0,0,0,0,0,0,103,0
E00059079,0,0,0,0,0,0,0,55
E00059080,0,0,0,0,0,0,0,121
E00059081,0,0,0,0,0,0,0,120
E00059082,0,0,0,0,0,0,0,185
E00059083,0,0,0,0,0,0,0,123
E00059084,0,0,0,0,0,0,0,124
E00059085,0,0,0,0,0,0,120,0
E00059086,0,0,0,0,0,0,0,97
E00059087,0,0,0,0,0,0,0,122
E00059088,0,0,0,0,0,0,0,133
E00059089,0,0,0,0,0,0,0,118
E00059090,0,0,0,0,0,0,169,0
E00059091,0,0,0,0,0,0,151,0
E00059092,0,0,0,0,0,0,168,0
E00059093,0,0,0,0,0,0,118,0
E00059094,0,0,0,0,0,130,0,0
E00059095,0,0,0,0,0,122,0,0
E00059096,0,0,0,0,0,0,0,127
E00059097,0,0,0,0,0,122,0,0
E00059098,0,0,0,0,0,50,0,0
E00059099,0,0,0,0,0,0,0,118
E00059100,0,0,0,0,0,96,0,0
E00059101,0,0,0,0,0,119,0,0
E00059102,0,0,0,0,0,144,0,0
E00059103,0,0,0,0,0,129,0,0
E00059104,117,0,0,0,0,0,0,0
E00059105,0,0,0,0,0,123,0,0
E00059106,0,0,0,0,0,144,0,0
E00059107,0,0,0,0,0,148,0,0
E00059108,0,0,0,0,142,0,0,0
E00059109,0,0,0,0,0,0,142,0
E00059110,0,0,0,135,0,0,0,0
E00059111,0,0,0,0,0,145,0,0
E00059112,0,0,0,0,0,0,144,0
E00059113,0,0,0,0,0,0,135,0
E00059114,0,0,0,0,0,91,0,0
E00059115,0,0,0,0,0,116,0,0
E00059116,0,0,0,0,100,0,0,0
E00059117,0,0,0,0,0,0,130,0
E00059118,0,0,0,0,0,0,133,0
E00059119,0,0,0,0,0,0,126,0
E00059120,0,0,0,0,134,0,0,0
E00059121,0,0,0,0,0,131,0,0
E00059122,0,0,0,0,0,0,0,138
E00059123,0,0,0,0,0,0,0,136
E00059124,0,0,0,0,185,0,0,0
E00059125,0,0,0,0,212,0,0,0
E00059126,0,0,0,0,0,111,0,0
E00059127,0,0,0,0,0,0,141,0
E00059128,0,0,0,0,0,0,0,134
E00059129,0,0,0,0,0,0,0,155
E00059130,0,0,0,0,130,0,0,0
E00059131,0,0,0,0,0,0,0,127
E00059132,0,0,0,0,0,99,0,0
E00059133,0,0,0,0,97,0,0,0
E00059134,0,0,0,0,0,0,0,134
E00059135,0,0,0,0,0,0,105,0
E00059136,0,0,0,0,0,99,0,0
E00059137,0,0,0,0,0,0,0,114
E00059138,0,0,0,0,0,0,93,0
E00059139,0,0,0,0,0,0,0,110
E00059140,0,0,0,0,0,0,0,107
E00059141,0,0,0,0,0,0,0,110
E00059142,0,0,0,0,0,0,0,112
E00059143,0,0,0,0,0,0,0,120
E00059144,0,0,0,0,0,129,0,0
E00059146,0,0,0,0,0,113,0,0
E00059147,0,0,0,0,0,0,132,0
E00059148,0,0,0,0,0,0,0,115
E00059149,0,0,0,0,0,0,0,139
E00059150,0,0,0,0,0,0,0,120
E00059151,0,0,0,0,141,0,0,0
E00059152,0,0,0,0,139,0,0,0
E00059153,0,0,0,0,0,0,0,119
E00059154,0,0,0,0,0,99,0,0
E00059155,0,0,0,0,0,0,122,0
E00059156,0,0,0,0,0,0,0,135
E00059157,0,0,0,0,0,62,0,0
E00059158,0,0,0,0,0,0,0,117
E00059159,0,0,0,0,0,0,128,0
E00059160,0,0,0,0,0,114,0,0
E00059161,0,0,0,91,0,0,0,0
E00059163,0,0,0,0,0,0,0,94
E00059164,0,0,0,0,0,85,0,0
E00059165,0,0,0,0,126,0,0,0
E00059166,0,0,0,0,0,0,0,112
E00059167,0,0,0,0,118,0,0,0
E00059168,0,0,0,0,0,136,0,0
E00059169,0,0,0,0,0,107,0,0
E00059170,0,0,0,0,0,83,0,0
E00059171,0,0,0,0,0,0,0,115
E00059172,0,0,0,0,0,0,114,0
E00059173,0,0,0,0,0,0,113,0
E00059174,0,0,0,0,0,0,0,123
E00059175,0,0,0,0,0,0,106,0
E00059176,0,0,0,0,0,0,143,0
E00059177,0,0,0,0,123,0,0,0
E00059178,0,0,0,0,0,0,0,128
E00059179,0,0,0,0,0,0,134,0
E00059180,0,0,0,0,137,0,0,0
E00059181,0,0,0,129,0,0,0,0
E00059182,0,0,0,123,0,0,0,0
E00059183,0,0,0,0,0,0,139,0
E00059184,0,0,0,0,0,0,0,124
E00059185,0,0,0,0,0,0,0,131
E00059186,0,0,0,0,0,0,0,127
E00059187,0,0,0,0,0,0,101,0
E00059188,0,0,0,0,0,0,129,0
E00165673,0,0,0,0,0,75,0,0
E00165674,0,0,0,0,0,0,131,0
E00165675,0,0,0,0,0,0,0,76
E00165676,0,0,0,0,0,140,0,0
E00165677,0,0,0,0,0,179,0,0
E00165678,0,0,0,0,0,0,0,62
E00165679,0,0,0,0,0,0,0,152
E00165680,0,0,0,0,150,0,0,0
E00165681,0,0,0,0,0,0,0,145
E00165682,0,0,0,0,95,0,0,0
E00165683,0,0,0,133,0,0,0,0
E00165684,0,0,0,0,151,0,0,0
E00165685,0,0,0,0,84,0,0,0
E00165686,0,0,0,108,0,0,0,0
E00165687,0,0,0,0,173,0,0,0
E00165688,0,0,0,0,0,58,0,0
E00165689,0,0,0,0,0,0,0,65
E00165690,0,0,0,0,0,0,0,158
E00165691,0,0,0,0,196,0,0,0
E00165692,0,0,0,0,0,0,0,112
E00165693,0,0,0,0,0,0,0,137
E00165694,0,0,0,0,0,0,134,0
E00165695,0,0,0,0,0,158,0,0
E00165696,93,0,0,0,0,0,0,0
E00169576,0,111,0,0,0,0,0,0
E00169578,0,0,0,0,109,0,0,0
E00169579,0,0,0,0,0,107,0,0
E00169581,0,0,0,0,110,0,0,0
E00169583,0,0,0,0,88,0,0,0
E00169584,0,110,0,0,0,0,0,0
E00169586,0,117,0,0,0,0,0,0
E00169587,0,0,126,0,0,0,0,0
E00169589,0,0,0,0,0,97,0,0
E00169590,0,0,0,0,113,0,0,0
E00169592,0,0,0,0,112,0,0,0
E00169593,0,0,0,116,0,0,0,0
E00169595,0,83,0,0,0,0,0,0
E00169597,0,0,0,0,84,0,0,0
E00169598,0,0,136,0,0,0,0,0
E00169600,0,0,0,0,0,0,125,0
E00169601,0,47,0,0,0,0,0,0
E00169603,0,111,0,0,0,0,0,0
E00169604,0,40,0,0,0,0,0,0
E00169606,0,63,0,0,0,0,0,0
E00169607,0,0,145,0,0,0,0,0
E00169609,0,93,0,0,0,0,0,0
E00169611,0,104,0,0,0,0,0,0
E00169612,0,126,0,0,0,0,0,0
E00169614,0,166,0,0,0,0,0,0
E00169615,0,93,0,0,0,0,0,0
E00169617,0,98,0,0,0,0,0,0
E00169618,0,161,0,0,0,0,0,0
E00169620,0,0,0,120,0,0,0,0
E00169621,0,0,129,0,0,0,0,0
E00169623,0,162,0,0,0,0,0,0
E00169625,0,0,125,0,0,0,0,0
E00169626,0,238,0,0,0,0,0,0
E00169628,0,209,0,0,0,0,0,0
E00169629,0,230,0,0,0,0,0,0
E00169738,0,0,0,124,0,0,0,0
E00169739,0,0,0,115,0,0,0,0
E00169740,0,0,0,95,0,0,0,0
E00169741,0,0,0,89,0,0,0,0
E00169742,0,0,0,116,0,0,0,0
E00169743,0,0,134,0,0,0,0,0
E00169744,0,0,140,0,0,0,0,0
E00169745,0,0,0,69,0,0,0,0
E00169746,0,94,0,0,0,0,0,0
E00169747,0,43,0,0,0,0,0,0
E00169748,0,49,0,0,0,0,0,0
E00169749,0,0,0,0,0,131,0,0
E00169750,0,0,0,0,139,0,0,0
E00169751,0,0,98,0,0,0,0,0
E00169752,0,0,0,50,0,0,0,0
E00169753,0,0,0,103,0,0,0,0
E00169754,0,0,0,99,0,0,0,0
E00169755,0,0,0,124,0,0,0,0
E00169780,0,130,0,0,0,0,0,0
E00169782,0,79,0,0,0,0,0,0
E00169783,0,123,0,0,0,0,0,0
E00169785,0,90,0,0,0,0,0,0
E00169786,0,100,0,0,0,0,0,0
E00169788,0,155,0,0,0,0,0,0
E00169789,0,111,0,0,0,0,0,0
E00169791,0,111,0,0,0,0,0,0
E00169792,0,99,0,0,0,0,0,0
E00169794,0,179,0,0,0,0,0,0
E00169796,0,141,0,0,0,0,0,0
E00169797,0,101,0,0,0,0,0,0
E00169799,0,104,0,0,0,0,0,0
E00169800,0,128,0,0,0,0,0,0
E00169802,0,155,0,0,0,0,0,0
E00169803,0,116,0,0,0,0,0,0
E00169805,0,124,0,0,0,0,0,0
E00169806,0,0,0,0,0,0,96,0
E00169808,0,0,0,141,0,0,0,0
E00169810,0,152,0,0,0,0,0,0
E00169811,0,154,0,0,0,0,0,0
E00169813,0,140,0,0,0,0,0,0
E00169814,0,0,0,69,0,0,0,0
E00169816,0,173,0,0,0,0,0,0
E00169817,0,129,0,0,0,0,0,0
E00170032,0,85,0,0,0,0,0,0
E00170034,0,177,0,0,0,0,0,0
E00170035,0,113,0,0,0,0,0,0
E00170037,0,197,0,0,0,0,0,0
E00170038,0,116,0,0,0,0,0,0
E00170040,0,190,0,0,0,0,0,0
E00170041,0,0,0,0,55,0,0,0
E00170043,0,0,0,0,0,0,64,0
E00170044,0,0,55,0,0,0,0,0
E00170046,0,0,91,0,0,0,0,0
E00170048,0,59,0,0,0,0,0,0
E00170049,0,0,119,0,0,0,0,0
E00170051,0,136,0,0,0,0,0,0
E00170052,0,96,0,0,0,0,0,0
E00170054,0,117,0,0,0,0,0,0
E00170055,0,147,0,0,0,0,0,0
E00170057,0,116,0,0,0,0,0,0
E00170058,0,0,170,0,0,0,0,0
E00170259,0,0,0,0,0,0,80,0
E00170261,0,139,0,0,0,0,0,0
E00170262,0,343,0,0,0,0,0,0
E00170264,0,131,0,0,0,0,0,0
E00170265,0,172,0,0,0,0,0,0
E00170267,0,173,0,0,0,0,0,0
E00170268,0,211,0,0,0,0,0,0
E00170270,0,0,0,0,0,0,0,104
E00170271,0,98,0,0,0,0,0,0
E00170273,0,183,0,0,0,0,0,0
E00170275,0,207,0,0,0,0,0,0
E00170276,0,0,0,0,0,0,111,0
E00170278,0,0,0,0,0,0,0,57
E00170326,0,135,0,0,0,0,0,0
E00170327,0,0,0,0,0,0,144,0
E00170329,0,169,0,0,0,0,0,0
E00170331,0,279,0,0,0,0,0,0
E00170332,0,0,123,0,0,0,0,0
E00170433,0,0,108,0,0,0,0,0
E00170435,0,0,0,0,126,0,0,0
E00170436,0,0,0,0,108,0,0,0
E00170438,0,0,0,0,0,0,0,92
E00170439,0,0,0,0,0,104,0,0
E00170441,0,0,0,0,107,0,0,0
E00170443,0,0,0,0,121,0,0,0
E00170444,0,0,0,0,124,0,0,0
E00170446,0,0,0,86,0,0,0,0
E00170447,0,0,0,0,0,0,0,112
E00170449,0,125,0,0,0,0,0,0
E00170450,0,0,0,0,123,0,0,0
E00170452,0,0,0,122,0,0,0,0
E00170453,0,0,0,0,0,0,116,0
E00170455,0,0,0,0,0,0,0,110
E00170457,0,0,0,0,0,0,129,0
E00170458,0,0,0,0,111,0,0,0
E00170459,0,0,0,0,132,0,0,0
E00170460,0,0,0,0,96,0,0,0
E00170461,0,0,0,0,134,0,0,0
E00170462,0,0,0,0,112,0,0,0
E00170463,0,0,0,0,88,0,0,0
E00170464,0,0,0,0,102,0,0,0
E00170465,0,0,0,0,0,134,0,0
E00170466,0,0,0,117,0,0,0,0
E00170467,0,0,0,115,0,0,0,0
E00170468,0,0,0,85,0,0,0,0
E00170469,0,0,0,0,0,102,0,0
E00170470,0,0,0,0,94,0,0,0
E00170471,0,0,0,0,115,0,0,0
E00170472,0,0,0,0,120,0,0,0
E00170473,0,0,0,0,120,0,0,0
E00170474,0,100,0,0,0,0,0,0
E00170475,0,104,0,0,0,0,0,0
E00170476,0,0,0,0,112,0,0,0
E00170564,0,0,0,0,108,0,0,0
E00170565,0,0,0,0,104,0,0,0
E00170567,0,0,0,0,110,0,0,0
E00170568,0,0,0,0,0,0,90,0
E00170570,0,0,0,0,108,0,0,0
E00170572,0,0,0,0,0,0,0,107
E00170573,0,120,0,0,0,0,0,0
E00170575,0,0,0,0,0,122,0,0
E00170576,0,118,0,0,0,0,0,0
E00170578,0,0,0,0,105,0,0,0
E00170579,103,0,0,0,0,0,0,0
E00170581,0,107,0,0,0,0,0,0
E00170582,0,136,0,0,0,0,0,0
E00170584,0,0,0,89,0,0,0,0
E00170586,0,0,0,0,0,0,115,0
E00170587,0,0,0,0,104,0,0,0
E00170589,0,0,0,0,116,0,0,0
E00170590,0,0,0,0,107,0,0,0
E00170592,0,0,0,0,95,0,0,0
E00170593,0,0,0,0,73,0,0,0
E00170595,0,0,0,0,120,0,0,0
E00170596,0,0,0,71,0,0,0,0
E00170598,0,0,0,0,127,0,0,0
E00170600,0,0,0,114,0,0,0,0
E00170601,0,0,0,146,0,0,0,0
E00170603,0,0,0,118,0,0,0,0
E00170604,0,239,0,0,0,0,0,0
E00170606,0,168,0,0,0,0,0,0
E00170607,0,281,0,0,0,0,0,0
E00170609,0,110,0,0,0,0,0,0
E00170610,0,158,0,0,0,0,0,0
E00170612,0,140,0,0,0,0,0,0
E00170614,0,234,0,0,0,0,0,0
E00170615,0,0,0,96,0,0,0,0
E00170617,0,153,0,0,0,0,0,0
E00170618,0,0,0,0,0,0,111,0
E00170620,0,152,0,0,0,0,0,0
E00170621,0,92,0,0,0,0,0,0
E00170623,0,0,0,0,85,0,0,0
E00170887,0,0,0,0,103,0,0,0
E00170888,0,0,0,0,116,0,0,0
E00170889,0,0,0,0,0,160,0,0
E00170890,0,0,0,102,0,0,0,0
